Gender,State,City,Bank,Account_Type,Transaction_Type,Merchant_Category,Transaction_Device,Device_Type,Age,Transaction_Amount,Account_Balance,Is_Fraud
1,7,26,3,1,1,4,0,1,32,69546.37,39134.91,0
0,26,59,3,0,3,4,19,1,70,25804.19,15962.41,0
1,33,73,3,0,3,5,2,3,70,62813.9,80129.9,0
1,23,116,3,2,4,0,1,3,36,91159.13,60098.16,0
1,28,131,3,0,3,2,14,1,23,23064.04,73685.16,0
0,17,54,3,2,4,5,13,3,29,65844.6,84455.92,0
0,14,94,3,0,2,4,7,2,56,62522.95,97490.56,0
1,31,136,3,2,1,0,7,1,68,91378.38,64241.29,0
0,22,71,3,0,0,3,14,0,20,14462.94,88412.6,0
0,3,95,3,2,2,4,8,0,37,42496.78,31180.76,1
0,7,33,3,2,1,0,1,3,53,46249.71,16373.88,0
1,12,120,3,2,0,0,18,1,43,39971.06,80408.64,0
1,7,123,3,0,2,3,15,2,18,56587.5,32714.87,0
1,5,21,3,2,1,2,10,0,39,67001.38,92192.06,0
0,8,105,3,1,2,2,8,2,59,35054.86,88698.07,0
1,26,59,3,1,4,0,0,1,38,69719.87,39287.4,0
1,28,131,3,1,3,5,2,1,70,67462.74,76287.8,0
1,18,96,3,1,3,5,5,3,51,9285.54,58488.21,0
0,31,79,3,1,4,3,0,1,22,4990.54,75176.77,0
1,18,96,3,0,0,3,18,3,55,93809.3,65481.88,0
0,5,21,3,2,1,2,19,2,66,73804.61,73850.83,0
1,12,64,3,0,4,2,1,2,28,46521.56,48090.71,0
0,24,143,3,0,0,5,5,3,68,40630.1,16444.85,0
1,11,37,3,1,2,2,2,2,42,12462.02,74804.2,0
1,18,111,3,0,3,2,6,1,28,75575.85,69963.91,0
1,24,83,3,0,0,0,13,3,53,53101.82,70317.04,0
0,20,104,3,0,0,0,7,1,66,45198.84,68398.45,0
0,23,16,3,1,3,4,12,1,39,28195.82,86975.94,0
0,0,109,3,0,2,5,7,3,21,29995.88,8319.73,0
1,0,31,3,0,0,0,6,0,49,19256.93,97976.69,1
1,23,118,3,2,4,3,0,3,19,11205.85,39426.69,0
1,30,133,3,1,0,5,2,3,18,5833.49,39778.96,0
0,32,27,3,2,3,0,3,3,42,65529.69,60605.63,0
0,31,79,3,0,2,2,14,1,19,68132.22,32259.14,0
1,5,21,3,2,3,0,7,0,58,67050.2,49129.34,0
1,21,3,3,0,4,5,1,3,20,58829.82,11151.42,0
1,22,142,3,2,2,0,10,3,18,2883.15,11702.07,0
0,6,112,3,2,0,0,5,1,50,57291.46,92437.81,0
1,5,21,3,2,2,4,9,0,55,3225.18,59842.79,0
0,32,27,3,1,1,0,16,1,70,50767.37,43702.02,0
0,31,65,3,1,3,4,19,2,54,18972.95,69337.73,0
1,30,29,3,0,0,4,11,2,37,33118.08,42198.77,0
0,9,137,3,2,0,5,5,2,35,57505.36,82727.57,0
1,6,112,3,1,1,1,8,2,58,41549.77,13672.2,0
1,28,131,3,0,2,0,9,1,22,85329.57,48116.69,0
0,9,137,3,2,4,1,13,0,27,52585.94,33876.14,0
0,8,141,3,1,2,2,2,0,31,93748.02,75046.81,0
0,10,125,3,2,4,1,0,1,19,31035.57,98502.71,0
1,23,16,3,1,2,2,9,1,20,43046.45,46778.62,0
0,17,54,3,0,4,4,13,0,28,97565.14,26075.97,0
0,33,8,3,0,2,3,4,1,34,39671.67,89133.13,0
0,8,105,3,2,3,3,9,0,61,60834.27,50901.12,0
1,29,67,3,2,0,4,14,0,58,81166.12,18708.46,0
1,18,96,3,1,3,5,9,0,21,42415.51,97747.46,0
0,16,68,3,1,2,2,13,1,55,47176.33,70158.22,0
1,32,27,3,2,0,3,11,3,19,87998.85,44076.67,0
0,22,32,3,1,3,3,0,1,25,31356.79,44194.68,0
0,18,100,3,2,0,2,14,3,65,96799.75,10767.74,0
1,11,21,3,1,1,1,10,2,36,91512.23,70618.36,0
0,29,67,3,1,1,1,6,3,44,31831.93,11767.07,0
0,24,83,3,0,3,2,18,3,32,11764.05,52762.71,0
0,0,31,3,1,2,4,16,3,34,44811.06,96178.22,0
1,33,48,3,1,4,3,0,2,52,34940.46,5469.59,0
0,13,18,3,0,0,0,18,0,57,73674.39,90249.47,0
1,17,52,3,0,3,4,3,0,44,14485.79,30612.17,0
1,30,133,3,2,0,5,2,1,38,9068.47,22994.85,0
1,0,19,3,2,2,3,6,3,40,19916.33,23752.85,0
0,6,74,3,0,0,3,4,1,61,68825.07,89246.13,0
1,30,133,3,1,4,0,1,1,54,86385.21,84166.44,0
1,15,130,3,1,3,0,2,2,62,91994.71,24773.42,0
0,9,88,3,2,0,2,3,3,63,43198.24,76242.23,0
0,13,18,3,2,3,3,11,3,42,81748.39,74684.07,0
0,33,8,3,1,4,2,13,2,33,902.86,71614.4,0
0,7,33,3,2,0,1,12,3,44,75906.68,62637.69,0
1,3,121,3,1,4,2,0,0,18,18466.55,73723.94,0
1,5,21,3,0,3,0,4,2,45,37856.2,11863.28,0
0,21,20,3,2,3,3,0,2,37,459.66,8738.84,0
1,25,57,3,1,2,2,7,0,47,83339.95,35419.49,0
0,28,82,3,2,2,4,17,3,43,13250.75,50161.41,0
1,19,51,3,0,1,4,7,3,18,83553.95,55877.88,0
1,22,90,3,2,3,5,11,2,46,26371.35,38279.96,0
0,9,137,3,0,2,0,6,3,32,12250.71,33484.54,0
1,31,65,3,1,4,4,13,0,57,42511.08,89965.38,0
1,29,50,3,2,0,4,18,1,64,21139.53,95571.3,0
0,33,122,3,1,4,0,1,0,61,33111.97,48344.58,0
1,1,101,3,0,3,3,4,3,28,20433.2,86228.48,0
1,24,143,3,0,3,0,3,0,70,34909.05,44989.83,0
0,16,68,3,2,4,1,13,3,34,10796.52,75058.12,0
1,1,138,3,0,1,4,14,0,62,16323.46,75438.63,0
0,26,4,3,2,0,0,15,0,19,71988.08,56211.61,0
0,8,124,3,1,1,3,2,0,22,10429.25,76080.48,1
1,31,65,3,1,3,5,4,2,43,78948.03,37878.53,0
0,0,19,3,2,0,1,2,0,41,15565.94,94779.81,0
1,14,11,3,0,1,5,5,2,46,6317.41,97057.51,0
1,30,29,3,1,3,2,18,3,28,41800.2,27504.58,0
0,9,137,3,2,0,0,18,0,63,49663.75,11825.23,0
1,21,3,3,1,4,5,13,0,57,33519.24,15476.0,0
0,13,18,3,2,1,0,3,0,26,10738.8,66376.79,0
0,23,25,3,2,4,3,1,1,55,9644.44,60845.21,0
1,8,141,3,0,3,5,14,0,42,39240.13,50264.75,0
1,12,78,3,2,3,5,17,0,52,19565.07,73810.34,0
0,15,130,3,0,1,4,11,1,35,74751.95,30377.28,0
0,17,134,3,0,1,2,2,1,20,45570.77,55357.04,0
1,2,126,3,0,2,0,18,1,50,34146.39,50947.09,0
1,6,55,3,2,2,3,15,3,43,6492.29,77457.89,0
1,19,63,3,2,3,1,9,3,43,64713.83,26813.92,0
1,11,21,3,0,4,3,0,0,23,98609.22,9725.4,0
0,11,47,3,0,2,2,7,2,28,80931.84,41337.42,0
1,30,29,3,2,4,2,0,2,27,26364.04,58493.84,0
1,30,29,3,1,1,2,17,3,38,97103.74,59131.78,0
0,31,65,3,1,4,2,0,3,20,89982.86,62560.94,0
0,23,16,3,0,3,4,6,3,58,95980.48,33692.12,0
0,12,84,3,0,4,2,13,0,30,19061.35,96628.39,1
1,12,120,3,2,3,0,16,1,60,35917.29,45312.18,0
0,1,138,3,0,4,1,13,3,42,39261.03,27176.09,0
0,7,33,3,1,2,0,2,3,24,43745.65,10195.52,0
1,17,52,3,0,4,2,13,3,30,85610.93,89759.12,0
0,9,106,3,1,3,5,1,0,34,73303.45,40328.32,0
1,12,120,3,1,2,3,14,3,44,2220.3,68362.75,0
1,14,85,3,1,4,5,13,1,70,20394.01,62032.29,0
1,29,140,3,0,3,4,10,2,65,84931.34,80955.18,0
0,2,53,3,0,4,2,1,2,34,38703.94,33647.27,0
1,29,67,3,0,1,0,18,0,70,20422.47,56687.56,0
0,20,62,3,1,2,5,19,0,45,14625.93,13900.74,0
1,28,117,3,2,4,1,13,3,19,77391.83,14760.62,0
0,21,20,3,2,3,0,16,0,34,91361.56,60092.45,0
0,20,119,3,2,1,0,0,2,63,54732.26,35475.69,0
1,32,44,3,0,3,1,2,3,39,77324.61,73963.45,0
0,15,127,3,0,0,3,8,1,39,84352.14,78165.09,0
0,6,74,3,2,1,4,17,3,59,56630.78,9884.29,0
0,20,104,3,2,3,1,5,3,55,53199.4,74362.92,0
1,3,121,3,1,4,1,0,1,34,58626.27,81745.72,0
1,15,70,3,1,4,4,0,2,23,97858.2,17843.72,0
1,14,94,3,2,2,2,18,3,51,94096.8,60430.77,0
0,3,95,3,2,2,2,19,3,19,5256.73,59127.85,0
0,32,44,3,2,4,5,0,2,64,80210.65,9952.41,0
1,7,123,3,1,4,5,0,3,40,37534.38,35380.04,0
1,18,100,3,2,2,5,14,1,50,63194.69,15251.86,0
0,28,24,3,2,0,5,2,2,53,52498.28,16289.39,0
0,26,56,3,1,4,5,1,1,25,26481.57,58167.33,0
1,6,55,3,1,1,4,13,0,40,63266.08,15412.13,0
0,19,128,3,2,2,2,12,2,20,18596.38,53714.45,0
1,17,54,3,2,2,2,14,2,56,38977.67,92538.13,0
1,31,1,3,1,2,2,3,3,46,48818.67,95294.87,0
0,2,126,3,2,4,2,13,3,52,67281.48,79548.44,0
1,29,103,3,2,4,2,1,2,48,60246.05,51422.02,0
0,27,99,3,1,0,5,12,1,41,33515.71,62666.06,0
0,10,113,3,1,1,4,0,1,54,5529.06,84624.54,0
0,21,81,3,2,2,0,17,0,28,37039.5,80038.67,0
0,33,35,3,0,3,0,13,2,46,32187.1,17622.95,0
0,11,47,3,1,0,3,2,2,23,90142.83,53464.93,0
0,27,60,3,1,3,3,2,1,23,83025.38,23834.11,0
1,30,133,3,2,1,4,0,0,21,15625.66,45168.69,0
0,8,102,3,1,1,3,8,3,65,71079.09,43113.11,0
0,29,103,3,1,0,5,14,3,45,17226.08,91242.3,0
1,28,131,3,1,1,5,4,0,47,56707.97,6058.88,1
1,25,21,3,1,2,1,19,2,41,15840.84,89765.56,0
0,30,0,3,2,1,1,15,3,47,15097.39,82447.04,0
0,14,85,3,1,2,2,14,1,30,39114.77,71160.62,0
1,19,23,3,1,3,3,19,2,28,57236.27,70615.64,0
0,10,125,3,1,0,4,3,1,48,51861.54,8861.66,0
1,6,112,3,1,1,3,13,1,64,79868.33,70435.52,0
1,9,106,3,0,0,2,19,0,64,26515.2,42497.3,0
0,27,38,3,1,0,1,3,0,31,11961.45,98035.22,0
1,25,80,3,2,3,0,15,2,37,23504.07,30967.29,0
0,19,128,3,0,1,0,5,1,69,67007.77,16245.36,0
0,21,3,3,2,4,2,0,0,70,61298.2,25221.3,0
0,0,19,3,0,0,2,2,0,51,63952.58,24476.58,0
0,16,68,3,1,3,2,10,3,64,65539.39,41110.94,0
0,12,84,3,0,2,3,16,2,45,95484.94,14187.06,0
0,31,1,3,1,1,3,19,1,21,70475.51,56409.68,0
0,10,113,3,0,3,5,14,1,62,14923.06,6084.31,0
0,26,56,3,0,2,3,13,3,34,40626.48,83716.04,0
1,0,109,3,0,1,0,5,2,52,74017.64,36524.88,0
0,23,25,3,1,3,4,17,3,48,38197.82,73060.55,0
0,8,141,3,2,2,4,18,3,27,94900.72,75242.62,0
0,16,68,3,2,0,3,18,1,28,36663.31,89222.58,0
1,17,134,3,0,3,4,8,0,18,58704.12,87478.25,0
0,15,130,3,1,2,0,0,2,43,16370.91,69025.15,0
0,20,132,3,2,2,4,15,1,52,78169.69,55033.03,0
0,28,131,3,1,1,5,1,3,55,26401.89,25569.83,0
0,8,141,3,0,4,2,13,3,56,30061.34,80126.94,0
0,10,14,3,1,3,5,15,0,22,19137.91,33428.36,0
0,11,5,3,1,2,4,9,1,50,93136.29,34695.73,0
1,6,55,3,1,4,3,13,0,46,60575.52,97369.77,0
1,30,133,3,1,4,3,0,1,34,39398.5,60890.39,0
0,5,21,3,0,0,0,0,3,26,33196.48,56198.89,0
1,17,52,3,0,0,4,2,3,23,43872.59,19003.5,0
0,32,27,3,0,2,2,12,3,35,16784.34,99991.08,0
1,32,98,3,1,1,1,18,0,34,17383.25,19129.71,0
1,21,81,3,1,3,4,2,2,59,20761.21,35972.24,1
1,32,115,3,0,1,5,10,1,35,16188.41,44967.65,0
1,2,126,3,2,3,0,14,3,53,80624.09,79048.47,0
0,15,130,3,0,1,5,13,0,64,37978.6,74627.24,0
0,22,142,3,1,1,5,3,3,46,45325.49,65284.0,0
1,12,64,3,1,4,5,13,1,47,31204.14,40002.26,0
0,17,54,3,1,0,5,1,0,33,30793.77,26720.57,0
1,5,21,3,2,2,4,7,1,51,52024.18,63981.57,0
0,9,106,3,0,2,4,15,1,30,74315.52,38978.21,0
0,15,77,3,2,3,3,5,0,22,51706.06,57485.15,0
0,20,119,3,1,0,1,4,1,49,46682.05,99545.45,0
1,4,92,3,2,2,5,19,3,46,73178.7,96039.09,0
0,8,36,3,0,0,5,0,0,69,56057.84,98611.74,0
0,31,1,3,2,2,3,18,0,38,3534.33,55612.27,0
1,16,68,3,0,2,0,14,0,37,22860.29,5572.61,0
0,32,115,3,2,1,1,5,2,33,24413.28,83241.58,1
1,29,67,3,2,3,1,7,0,67,2098.09,21300.34,0
0,17,52,3,1,0,3,1,0,33,76372.88,92458.19,0
1,30,29,3,2,4,4,13,1,66,48385.48,94475.0,0
0,3,42,3,1,1,2,14,0,64,77390.72,35101.56,0
1,23,25,3,2,0,2,17,0,41,55354.18,18849.14,0
0,31,65,3,0,4,2,13,3,61,84062.93,50045.53,0
1,3,121,3,0,2,5,18,3,51,60171.17,22357.34,0
1,16,68,3,0,0,2,18,1,62,80568.51,6683.26,0
1,29,140,3,1,1,5,13,2,58,74334.66,58206.84,0
1,7,123,3,1,0,4,19,2,54,51124.48,12909.35,0
0,13,114,3,0,1,5,2,2,55,96548.79,28296.2,0
0,11,47,3,0,2,3,7,1,19,41673.82,49422.11,0
0,31,1,3,2,1,2,13,2,22,28797.03,54886.67,0
1,15,130,3,1,1,1,1,3,29,65436.4,31511.25,0
1,2,144,3,2,1,0,8,1,21,57891.32,99496.13,0
0,26,59,3,1,4,2,1,2,53,58519.29,54224.32,0
0,19,128,3,2,3,2,4,1,55,62937.38,42474.05,0
0,23,116,3,2,2,3,0,3,27,35191.36,56218.36,0
1,22,71,3,0,1,5,0,0,62,21928.05,49568.62,0
0,22,32,3,1,0,5,9,2,70,89704.38,71018.02,0
1,1,138,3,1,2,1,8,3,33,39787.77,72586.92,0
1,0,31,3,1,0,4,16,3,54,95102.6,68796.37,0
0,1,101,3,0,0,4,19,1,57,63197.58,26248.72,1
0,21,81,3,1,2,0,1,0,51,18615.81,84438.71,0
1,24,83,3,2,2,0,9,0,39,57334.16,90486.28,0
0,17,134,3,2,1,2,0,0,18,96059.07,12812.24,0
0,4,92,3,2,1,3,9,0,52,71080.27,65281.91,0
1,14,11,3,1,4,0,1,1,39,66626.75,94640.06,0
0,15,130,3,0,4,2,0,0,45,89400.85,56165.73,0
0,5,21,3,2,4,5,1,2,24,93492.66,15023.02,0
0,9,137,3,0,2,0,2,1,30,36304.67,53531.7,0
0,12,64,3,0,1,1,9,2,41,69724.6,20916.61,0
0,27,99,3,2,4,1,0,2,40,49201.14,66589.4,0
0,3,121,3,1,2,5,7,3,47,12746.48,57264.46,0
0,4,93,3,1,1,1,5,2,32,3525.92,10929.72,0
0,12,78,3,1,3,3,4,1,62,64965.12,90199.73,0
0,7,33,3,2,3,3,14,1,38,73702.52,67598.24,0
1,26,4,3,2,4,2,0,2,40,9875.92,71886.03,0
1,15,127,3,1,3,1,1,0,41,81179.2,69481.67,0
0,10,135,3,0,1,5,2,1,52,66152.35,51976.85,0
0,1,139,3,0,2,4,4,0,21,50037.72,82412.33,0
1,7,26,3,2,0,0,6,0,47,59277.46,92175.92,0
1,16,68,3,1,2,0,16,3,29,66823.77,56504.94,0
0,27,38,3,2,0,2,11,0,32,57394.07,41775.38,0
1,0,109,3,1,2,0,2,3,22,86639.26,35281.01,0
0,0,31,3,2,2,2,8,2,33,38399.02,84076.46,0
1,14,94,3,0,0,2,11,3,53,42722.39,42820.15,0
1,4,13,3,0,3,2,16,0,68,93880.74,66310.01,0
0,28,131,3,1,0,1,9,0,37,29855.61,6268.57,0
1,7,33,3,0,3,2,0,2,45,138.34,15339.57,0
0,33,35,3,0,1,0,15,2,28,64226.69,58466.08,0
0,21,81,3,0,1,2,12,1,53,71492.1,77325.33,0
1,33,35,3,1,1,5,3,0,28,85329.43,52629.86,0
1,24,66,3,1,1,5,1,2,68,97794.26,93943.92,0
1,15,70,3,1,0,3,17,2,70,13117.57,58739.84,0
1,7,123,3,1,4,2,0,2,41,49041.91,7282.32,0
0,18,9,3,1,2,3,4,1,23,80574.95,21742.92,0
0,3,121,3,2,1,5,13,1,65,11771.84,48939.53,0
0,23,118,3,1,0,1,19,3,20,22436.04,94934.71,0
0,29,50,3,2,3,3,7,0,44,56995.49,59301.99,0
1,29,103,3,1,1,3,16,1,20,17220.81,85193.51,0
1,23,118,3,1,0,4,11,1,35,81389.67,76603.63,0
1,25,80,3,0,3,0,10,2,50,83295.18,87717.12,0
0,27,86,3,2,1,2,10,1,34,42691.6,26334.21,0
1,23,25,3,0,2,4,19,1,28,44349.42,57750.3,0
0,3,121,3,0,3,2,4,2,52,9935.69,18323.87,0
0,14,94,3,1,4,4,1,2,54,5601.59,96314.92,0
1,17,54,3,0,2,2,1,1,32,85014.03,41017.79,0
0,3,30,3,0,0,4,5,2,37,94254.72,83403.77,0
0,19,128,3,0,2,1,11,2,64,20388.55,20674.16,0
1,15,127,3,0,1,1,14,0,27,1843.11,62810.94,0
0,32,45,3,0,4,5,13,0,27,8878.07,7586.0,0
0,17,52,3,1,4,2,0,0,30,4292.64,99852.79,0
1,22,90,3,0,3,5,17,0,27,56726.47,73335.54,0
1,16,68,3,1,4,3,13,0,37,14412.93,61342.57,0
1,21,20,3,1,3,0,5,2,49,95354.58,13816.53,0
0,2,126,3,2,4,0,0,3,51,11238.37,76944.12,0
0,25,57,3,1,4,4,1,2,18,90899.37,11365.02,0
1,27,86,3,2,0,4,17,1,43,66733.57,53996.23,0
1,0,19,3,2,2,1,12,3,46,50643.16,71425.41,0
1,27,99,3,0,4,1,1,0,32,75950.43,61907.7,0
1,27,60,3,2,3,4,0,3,33,54166.0,64376.05,0
0,6,17,3,0,4,4,0,1,29,16636.93,93693.34,0
1,29,50,3,1,0,4,9,1,55,86434.77,6437.31,0
1,4,13,3,1,3,3,1,3,60,48277.57,16606.41,0
1,9,87,3,0,3,5,3,0,24,15306.12,5697.05,0
1,1,138,3,0,4,5,0,1,22,69439.0,28801.5,0
0,32,45,3,1,0,3,10,0,68,91325.29,13277.34,0
1,12,120,3,0,4,1,13,1,66,30546.39,91683.93,0
1,32,44,3,2,2,5,0,1,64,6198.97,29581.54,0
1,18,9,3,0,3,1,5,0,61,23315.61,98830.69,0
1,24,110,3,1,3,4,15,2,31,15543.63,65121.13,0
1,7,123,3,2,4,4,0,1,51,69417.98,20160.0,1
1,28,24,3,2,0,1,17,0,28,61600.34,21920.73,0
0,15,77,3,2,4,2,1,2,29,34085.22,23341.98,0
0,27,38,3,2,1,0,8,2,22,75794.15,32734.0,0
1,22,142,3,2,1,4,3,0,61,56468.49,83218.29,0
0,33,73,3,0,2,3,6,2,65,46218.68,37130.82,0
1,13,114,3,0,2,5,14,3,51,23036.46,76509.98,0
0,31,136,3,0,2,2,18,2,47,23341.94,65679.41,0
0,19,23,3,2,3,4,1,0,60,9895.85,49217.41,0
1,10,113,3,2,3,1,3,0,37,69000.32,70818.96,0
1,33,48,3,2,0,4,0,3,56,92823.55,93293.62,1
1,9,87,3,0,4,5,0,2,68,89741.97,18331.85,1
1,19,63,3,1,2,5,17,1,27,30783.79,39582.94,0
0,17,54,3,0,3,1,5,3,54,26120.88,11989.64,0
0,7,123,3,1,1,3,17,2,47,17536.7,51509.75,0
1,9,106,3,2,1,3,0,2,29,95789.48,44826.77,0
0,25,57,3,2,0,2,11,2,60,22447.97,17731.21,0
1,9,106,3,1,0,0,4,1,43,48514.68,79357.95,0
0,5,21,3,2,3,5,3,1,70,81805.08,88576.49,0
1,26,133,3,1,2,2,2,0,20,90393.77,46987.24,0
0,33,48,3,0,0,4,3,0,63,19697.87,56603.37,0
1,8,105,3,1,2,0,16,3,20,48101.45,38129.12,0
1,30,133,3,2,3,3,8,2,44,32641.01,47171.99,0
1,24,143,3,0,0,1,12,3,50,68312.44,44248.73,0
0,22,32,3,2,0,1,10,2,47,30428.09,64373.86,0
0,15,77,3,1,0,0,4,1,22,86192.32,18862.56,0
0,33,122,3,1,3,2,9,1,66,45430.03,89482.95,0
0,15,127,3,1,2,5,4,2,41,28596.52,96857.27,0
0,5,21,3,2,3,3,11,0,54,63718.34,67174.4,0
0,22,32,3,0,3,1,4,2,31,58539.15,18674.97,0
0,0,109,3,0,4,1,1,1,34,4687.15,88843.23,0
0,17,15,3,1,3,5,13,2,68,88067.65,76092.02,0
1,5,21,3,2,2,1,0,0,18,1733.37,24346.53,0
1,15,70,3,0,0,3,14,0,55,72552.03,75120.56,0
1,31,89,3,2,3,4,12,0,26,64251.64,42255.18,0
0,25,21,3,1,0,3,15,1,32,28804.24,78621.47,0
1,3,95,3,1,0,5,1,2,51,83082.82,76245.16,0
1,10,14,3,1,2,1,13,2,47,88298.48,29595.59,0
1,9,87,3,0,2,0,1,0,37,17591.4,65984.01,0
1,26,59,3,0,4,5,13,1,52,55536.25,36476.9,0
0,17,52,3,1,3,5,4,3,44,59189.84,58573.76,0
0,28,117,3,2,3,0,8,3,21,7046.09,41178.56,0
0,27,60,3,1,3,4,18,1,54,85168.18,76586.99,0
0,22,90,3,0,1,4,8,3,45,10723.15,79453.39,0
0,3,42,3,1,2,5,15,1,63,14344.19,29413.77,0
1,6,112,3,0,4,4,13,2,64,74485.81,6010.87,0
0,11,37,3,0,2,4,10,3,44,56570.98,78536.13,0
1,6,74,3,0,1,3,19,1,62,67231.41,61141.33,0
0,19,23,3,0,0,1,12,0,28,16881.03,14109.94,0
1,11,37,3,1,1,2,2,0,33,97883.02,78573.72,0
1,2,126,3,0,3,5,17,3,26,54278.59,51070.5,0
0,27,86,3,2,0,3,13,1,39,53809.93,98186.88,0
0,18,9,3,0,4,5,1,2,32,13400.7,10039.91,0
0,16,68,3,0,4,3,1,2,55,2880.43,28265.56,0
0,30,6,3,0,4,0,1,0,31,42033.05,14621.77,0
0,14,94,3,1,0,2,5,0,19,16360.44,86603.4,0
0,32,98,3,2,1,0,2,2,66,44314.55,26604.01,1
1,1,138,3,1,1,4,9,0,31,22195.59,17155.5,0
1,1,139,3,2,4,2,0,2,29,22482.7,27106.27,0
0,8,36,3,2,1,5,8,1,57,68175.29,98861.71,0
1,20,104,3,0,0,4,11,3,28,32574.7,66837.94,0
1,19,128,3,0,1,5,0,2,35,35335.94,21415.69,0
0,22,90,3,1,2,2,14,1,63,3197.75,54912.06,0
1,2,53,3,0,1,2,17,0,24,33237.63,7853.27,0
1,33,73,3,0,1,4,14,1,41,16522.82,71742.34,0
1,20,119,3,1,4,5,1,0,20,4235.23,46693.74,0
0,20,62,3,0,2,3,2,2,55,75551.31,64808.97,0
0,21,72,3,2,3,5,0,1,23,71683.34,9844.47,0
1,27,86,3,1,2,5,19,0,24,53192.07,20571.2,0
1,8,141,3,0,1,2,14,2,38,93307.59,9000.04,0
0,24,143,3,2,2,0,12,2,51,24763.64,16168.41,0
1,11,21,3,1,2,4,8,2,42,79897.2,59060.38,0
1,31,1,3,2,4,2,0,1,31,67912.41,24879.17,0
1,26,59,3,0,0,5,14,1,67,11390.23,43699.97,0
0,29,140,3,2,2,2,9,1,45,65216.91,75705.36,0
0,7,123,3,2,3,1,14,2,59,1554.75,37291.28,0
1,24,143,3,1,0,2,19,2,20,64938.63,40497.65,0
1,1,138,3,0,4,2,0,2,68,94172.48,53407.46,0
1,19,128,3,0,1,3,7,2,38,83096.26,93788.12,0
0,18,96,3,1,4,3,13,0,55,27606.48,48864.38,0
0,6,17,3,0,2,2,12,0,68,97029.51,25822.15,0
1,22,71,3,0,3,2,10,0,28,26735.38,93271.85,0
0,3,61,3,2,2,1,13,0,21,12444.62,51208.14,0
0,20,119,3,2,2,3,16,3,29,44975.46,56912.65,0
1,28,24,3,1,2,3,10,2,26,5947.01,70300.88,0
0,8,105,3,1,0,3,11,0,70,21582.95,11955.44,0
0,32,115,3,1,3,2,2,1,39,38620.61,42013.14,0
0,17,54,3,2,2,3,12,1,20,29297.15,99778.36,0
0,2,144,3,2,2,0,10,2,36,95779.08,43945.07,0
0,11,41,3,2,3,2,12,0,32,23122.46,64090.11,0
0,28,117,3,2,0,1,8,3,69,95814.9,25024.02,0
1,21,3,3,0,1,4,7,0,39,4028.1,9730.82,0
1,31,136,3,1,1,0,6,3,63,89472.51,51413.52,1
0,8,102,3,2,2,1,4,1,60,72718.45,29272.64,0
0,15,127,3,0,2,0,3,1,33,12837.42,96468.22,0
1,21,81,3,1,2,3,11,1,62,15733.71,91631.42,0
1,29,69,3,0,2,0,0,0,39,67250.6,30867.75,0
0,10,14,3,2,0,2,0,0,49,37847.12,40405.32,0
1,12,120,3,2,2,1,9,3,26,97223.6,94517.95,0
0,22,90,3,0,3,5,0,3,62,72489.28,9268.38,0
0,4,108,3,1,2,4,9,2,69,65821.2,21978.74,0
1,1,138,3,2,4,5,1,3,56,45467.69,55624.95,0
0,26,59,3,0,2,5,15,1,23,6019.99,10481.15,0
1,17,134,3,2,3,1,9,2,33,38611.07,49861.76,0
0,21,72,3,2,0,0,5,0,26,37653.02,51370.62,0
0,24,66,3,1,4,2,13,1,59,79069.53,98479.22,0
1,19,63,3,0,4,1,13,1,61,62604.77,56470.54,0
0,18,96,3,1,3,5,2,1,46,28258.71,16747.49,0
1,26,133,3,2,4,1,0,2,64,6742.17,13203.55,0
1,7,26,3,2,2,1,11,0,49,41890.6,17314.66,0
1,12,84,3,1,4,3,13,1,48,25220.09,69328.98,0
0,31,89,3,1,3,0,4,2,39,91272.28,62241.57,0
0,30,0,3,0,4,4,0,1,32,93178.35,35605.85,0
1,15,127,3,0,3,2,7,0,32,55161.43,53075.32,0
0,16,68,3,2,2,5,16,0,45,5869.17,89087.64,0
1,27,86,3,2,2,3,7,1,26,44614.46,53141.54,1
0,21,72,3,2,1,3,11,0,52,5750.47,75772.26,0
0,31,79,3,1,4,1,0,3,54,49334.26,28828.05,0
0,4,93,3,0,4,4,13,2,33,7151.7,45599.77,0
1,33,73,3,2,4,3,1,3,36,15288.81,41451.31,0
0,25,80,3,1,3,4,10,3,23,69027.28,47793.69,0
1,22,32,3,0,3,1,9,1,29,75597.07,35345.14,0
1,29,140,3,1,4,5,13,0,56,9366.82,68428.09,0
1,0,109,3,1,4,0,1,1,66,39431.76,10079.63,0
0,10,2,3,1,1,2,5,1,22,85005.24,54393.6,0
0,22,90,3,2,1,3,18,3,64,84465.93,47956.74,0
0,24,110,3,0,3,0,13,1,30,25002.58,73884.81,0
0,4,39,3,0,3,5,6,0,29,79770.57,7045.7,0
1,10,125,3,2,2,3,17,3,61,97660.59,91477.34,0
1,22,71,3,1,1,4,14,3,27,55429.78,65898.13,0
1,30,29,3,1,2,5,15,1,32,29159.64,30565.55,0
1,24,143,3,1,0,2,7,0,65,32116.27,40074.65,0
0,13,46,3,1,4,3,0,1,27,19324.89,17907.52,0
0,28,131,3,1,3,1,5,1,25,93155.63,88760.32,1
0,25,21,3,2,4,5,1,2,65,44891.37,97187.35,0
1,12,64,3,0,0,2,14,3,32,97039.77,39155.38,0
0,19,23,3,0,1,2,9,0,49,83125.14,22444.53,0
