Gender,State,City,Bank,Account_Type,Transaction_Type,Merchant_Category,Transaction_Device,Device_Type,Age,Transaction_Amount,Account_Balance,Is_Fraud
1,0,109,1,1,3,1,17,2,40,45601.46,55327.69,0
1,9,87,1,2,1,2,9,3,27,27997.71,28717.15,0
0,25,107,1,0,2,1,1,0,60,87516.36,24816.66,0
1,26,56,1,1,0,2,9,1,21,62957.56,29487.64,0
1,2,126,1,1,4,2,13,3,54,18286.74,75587.42,0
0,21,81,1,0,3,4,17,1,67,69015.98,12403.12,0
1,24,143,1,2,4,0,0,1,26,91698.17,44183.99,0
0,26,133,1,2,4,4,13,2,70,36633.32,46697.02,0
1,32,44,1,2,1,3,6,1,21,52444.6,20460.21,0
1,14,94,1,1,2,1,15,0,64,49360.36,71576.65,0
1,6,74,1,0,0,2,5,3,38,48213.26,96582.3,0
1,3,42,1,2,4,5,0,0,65,59696.81,94663.78,0
0,28,22,1,1,3,1,0,3,70,49661.87,68932.07,0
0,33,73,1,0,4,4,1,1,55,19343.44,83282.55,0
1,23,12,1,2,4,3,0,2,64,41016.71,90691.22,0
1,3,61,1,2,0,3,14,0,59,95765.81,96656.61,0
1,8,102,1,0,3,3,3,0,46,51460.52,55938.78,0
0,27,99,1,2,0,0,1,1,25,92044.8,82317.61,0
0,20,104,1,1,3,0,14,1,18,66773.5,75990.54,0
1,22,142,1,0,1,0,5,0,58,85968.91,98221.12,0
0,0,19,1,2,1,2,9,1,32,31378.05,83441.59,0
0,30,29,1,2,0,1,7,1,41,90312.75,38048.87,0
1,15,70,1,0,0,3,13,1,27,86193.66,54848.44,0
1,3,95,1,1,3,3,13,2,39,71027.68,84874.93,0
1,7,26,1,1,2,2,3,0,65,72897.75,39499.69,0
0,24,83,1,0,2,4,6,1,60,12792.55,13173.69,0
0,32,44,1,2,0,0,10,0,24,40544.1,52697.72,0
1,29,67,1,2,3,3,1,2,50,47177.04,77021.93,0
0,14,85,1,2,1,1,17,0,43,90000.5,71538.54,0
1,1,138,1,2,1,4,4,3,63,22471.65,81601.27,0
1,31,79,1,2,0,2,5,3,38,38155.23,85688.73,0
0,23,12,1,1,3,0,3,2,55,65248.89,99352.58,0
0,20,62,1,1,3,5,5,1,38,46838.21,59222.52,0
1,9,106,1,0,2,0,18,0,51,45129.2,37205.11,0
0,6,55,1,1,1,4,19,0,41,79985.9,71189.87,0
1,28,22,1,0,2,0,7,3,64,82725.73,60128.14,1
0,6,112,1,2,3,2,4,3,42,71211.29,49809.32,0
1,18,96,1,0,3,5,10,1,33,34956.71,73517.77,0
0,15,77,1,1,2,5,18,0,36,73160.75,54571.04,0
0,17,134,1,2,2,2,7,3,61,18721.88,80422.84,0
1,25,57,1,1,3,1,4,3,43,88183.91,10996.42,0
1,23,12,1,0,2,0,18,3,52,42996.62,48296.17,0
1,5,21,1,2,1,3,4,1,36,77964.35,73964.45,0
0,25,7,1,2,0,4,16,3,49,73415.74,51294.87,0
1,31,136,1,2,3,5,18,2,33,97594.8,63695.07,0
1,7,123,1,0,0,5,18,0,20,71786.25,68915.15,0
1,3,30,1,1,1,4,17,0,50,39771.05,44720.44,0
1,6,17,1,1,1,4,10,3,37,434.44,80497.43,0
0,12,64,1,2,1,4,16,2,47,7085.61,69954.34,0
0,7,26,1,1,4,1,0,3,45,38304.69,98530.65,0
0,0,31,1,1,3,2,12,3,53,56241.19,65413.1,0
1,21,3,1,2,3,2,13,2,33,61029.85,48045.5,0
0,4,92,1,1,1,1,13,3,40,78055.68,94244.04,0
0,10,113,1,1,3,2,5,2,19,40220.33,80789.61,0
0,9,106,1,1,4,4,0,0,46,70067.14,32223.88,0
1,3,30,1,1,2,2,0,0,46,92257.16,59488.61,0
1,25,57,1,0,0,2,17,1,25,74242.27,59320.48,0
1,28,131,1,2,1,5,14,3,60,35899.75,59072.22,1
1,2,126,1,2,1,4,17,2,53,94360.57,77097.28,0
0,25,57,1,0,0,2,1,1,19,25312.43,23222.61,0
1,9,106,1,1,4,0,0,0,32,10112.2,11441.81,0
1,25,80,1,2,1,2,4,1,65,25976.62,89500.41,0
1,31,65,1,1,3,4,12,2,28,87390.11,88203.17,0
1,8,124,1,1,4,0,13,0,66,41168.51,59540.23,0
0,31,65,1,2,4,2,1,1,21,34993.33,70668.04,0
1,29,140,1,1,1,5,15,0,45,61921.54,69839.74,0
1,12,84,1,0,4,1,0,1,68,43332.96,64471.2,0
1,21,20,1,0,1,2,1,2,55,91307.66,74069.7,0
0,28,117,1,2,3,5,13,0,66,77993.71,95920.98,0
0,0,31,1,2,3,2,11,3,20,35555.08,12499.14,0
0,8,36,1,2,0,2,5,0,25,79412.57,29263.5,1
1,11,47,1,0,4,2,1,3,68,6159.45,18919.36,0
1,19,23,1,0,0,1,12,1,30,70270.29,23674.05,0
0,0,19,1,2,1,0,19,3,43,69121.87,95856.86,0
1,2,126,1,0,4,5,0,2,50,31296.89,59128.96,0
0,5,21,1,0,1,5,11,3,47,38568.64,66954.62,0
1,2,53,1,1,0,3,13,3,58,12243.6,51686.36,0
1,8,141,1,1,0,2,10,1,57,23734.67,52677.92,0
0,16,68,1,1,0,0,16,1,18,82939.88,66961.96,0
1,21,72,1,1,2,2,7,0,29,85736.66,96928.45,0
0,3,121,1,1,3,5,14,3,63,17845.33,21591.47,0
0,21,81,1,1,0,3,8,0,27,62085.35,39058.32,0
1,16,68,1,1,2,0,7,2,37,29996.8,80939.81,0
1,33,35,1,0,2,5,3,2,46,58591.84,47789.41,0
1,9,88,1,1,3,3,5,2,44,60385.06,48104.29,0
0,27,38,1,0,1,0,14,3,37,7448.45,54961.93,0
1,20,104,1,0,3,5,0,1,26,90734.67,71774.26,0
1,12,78,1,1,1,4,0,0,22,67630.94,80736.95,0
0,16,68,1,2,4,3,0,0,20,20950.06,81700.62,0
1,21,72,1,0,0,5,12,2,33,18113.37,27754.44,0
0,26,75,1,0,4,2,13,2,70,85144.79,68804.2,0
1,10,135,1,1,4,2,0,0,18,89972.6,15643.05,0
1,3,30,1,0,1,2,6,1,66,43477.44,57643.25,0
0,7,33,1,0,4,5,13,3,41,1011.45,39610.22,0
0,14,10,1,2,4,5,1,3,29,16297.41,70203.03,0
1,12,78,1,0,2,3,2,2,67,77534.97,18452.95,1
1,13,46,1,2,0,1,4,2,53,81933.36,18505.58,0
0,17,54,1,2,1,5,19,1,70,40344.99,48146.11,0
0,21,81,1,1,3,4,7,3,40,97474.86,29374.99,0
1,31,1,1,0,4,5,1,0,20,58862.18,98105.41,0
0,33,73,1,0,4,4,13,1,62,29640.62,47706.21,0
1,28,82,1,0,3,1,19,1,70,51862.37,14200.47,0
0,19,63,1,2,2,0,18,1,44,74599.4,59478.06,0
0,20,104,1,0,2,2,12,1,21,4555.37,83214.61,0
0,24,83,1,1,4,5,13,0,69,44552.57,19354.04,0
0,1,40,1,2,3,3,10,1,48,21372.29,92963.07,0
0,25,57,1,1,0,3,3,3,52,6144.89,79643.51,0
0,33,122,1,2,0,1,5,1,39,10004.81,27735.05,0
1,32,115,1,1,0,4,18,3,61,57582.48,92583.26,0
0,17,15,1,2,2,3,14,2,49,30680.22,42787.42,0
1,3,61,1,2,4,2,0,3,20,20125.4,26528.15,0
0,0,19,1,2,1,2,11,0,25,69229.5,37371.36,0
1,29,67,1,2,0,3,14,1,50,7829.03,31053.74,0
1,23,12,1,0,0,3,19,1,46,97555.8,56432.69,0
0,19,23,1,1,2,4,16,2,62,43786.82,29083.77,0
1,17,54,1,0,3,0,0,0,53,63310.58,6570.51,1
1,5,21,1,1,2,5,8,0,26,87031.06,53813.79,0
1,22,32,1,1,1,4,0,1,34,9166.22,69431.1,0
0,29,103,1,2,0,3,18,0,52,57730.09,32408.95,0
0,27,38,1,0,2,0,7,3,67,32722.5,23328.1,0
1,32,44,1,0,0,3,12,2,47,55258.96,52720.5,0
1,3,42,1,1,1,1,8,1,50,70184.43,71818.07,0
0,15,130,1,0,2,4,14,1,42,23155.9,62891.8,0
1,17,52,1,0,0,2,14,3,63,37933.0,54398.24,0
1,30,29,1,0,2,3,10,1,43,45391.72,64826.38,0
1,11,5,1,0,4,2,1,1,19,14157.54,29208.21,0
1,1,139,1,1,0,1,14,0,31,48001.46,80941.15,0
0,3,30,1,1,2,5,5,0,58,21221.66,9153.14,0
1,12,120,1,0,3,0,4,0,28,92451.68,35381.03,0
1,18,100,1,2,0,0,0,3,42,31216.23,49330.8,0
1,16,68,1,1,3,0,5,2,62,7047.97,33708.45,0
1,3,30,1,1,1,3,17,1,55,58218.48,88539.35,0
1,32,45,1,0,2,2,9,0,37,2625.81,25256.64,0
0,25,57,1,2,3,3,8,1,60,21771.22,20782.98,0
0,4,92,1,2,2,4,7,3,47,85309.51,49840.57,0
0,22,71,1,0,4,2,0,1,47,79325.29,67477.5,0
1,17,54,1,2,1,2,13,0,38,64517.31,10862.63,0
0,28,82,1,1,0,3,5,0,26,72065.33,42170.26,0
0,11,41,1,0,2,3,13,2,56,57179.11,46547.47,0
0,24,143,1,0,4,0,0,0,60,66238.53,19284.17,0
0,32,115,1,2,3,5,1,1,54,54742.28,60496.42,0
0,33,8,1,2,2,4,7,3,37,30821.65,58117.94,0
0,0,109,1,1,3,0,14,2,25,88672.16,21590.05,0
0,15,76,1,0,0,5,5,1,51,51492.76,42279.36,0
1,14,85,1,2,2,2,13,0,48,4429.3,68985.47,1
1,23,12,1,0,4,3,0,0,46,19260.48,89014.72,0
1,13,114,1,2,0,2,8,3,31,15497.87,76920.49,0
0,5,21,1,0,0,1,17,1,44,72662.89,52683.74,0
0,21,20,1,2,4,5,1,3,69,65080.47,63899.75,0
1,19,63,1,1,1,5,16,2,59,53370.9,57227.54,0
0,1,101,1,0,2,2,17,0,67,38056.99,76992.58,0
1,29,140,1,2,2,2,4,3,53,47603.55,89768.44,1
0,15,70,1,2,1,0,0,2,26,65909.32,40042.58,0
0,9,106,1,2,1,0,14,2,56,13410.66,49836.62,0
1,2,144,1,1,3,3,4,2,43,36431.89,30895.81,0
1,33,8,1,0,2,2,10,2,32,86607.61,64746.52,0
0,4,13,1,1,2,4,14,3,55,97293.87,7990.81,0
0,7,123,1,1,2,2,12,2,43,69416.1,76503.85,0
1,25,80,1,0,4,4,1,2,54,17026.0,18154.61,0
1,19,23,1,1,2,2,0,2,35,95227.0,61804.94,0
0,11,37,1,1,4,2,13,2,21,91094.5,7425.46,0
1,2,126,1,1,4,0,13,2,66,32328.09,76974.37,0
1,1,129,1,0,4,4,1,2,31,2276.24,49481.91,0
1,7,33,1,2,0,1,15,3,25,76507.86,68854.45,0
1,32,115,1,0,2,5,13,1,62,63177.97,7783.29,0
1,6,17,1,0,0,2,4,3,38,60665.92,25248.72,0
1,22,32,1,1,0,4,15,0,40,48630.95,75528.76,0
0,21,20,1,0,3,2,0,2,55,45148.22,12885.02,0
0,26,56,1,1,2,2,12,1,61,69127.98,63723.7,0
0,7,26,1,0,4,3,0,0,33,68484.89,92241.52,0
0,13,28,1,1,3,3,15,1,27,73591.23,8183.21,0
1,20,119,1,2,3,3,7,0,23,88376.32,72575.51,0
1,3,42,1,0,0,1,8,3,50,41016.45,77746.91,0
1,21,3,1,1,3,4,17,3,34,68182.69,21883.82,0
0,19,63,1,1,3,3,15,2,43,51492.96,7699.82,0
0,29,103,1,2,2,1,19,1,58,32366.57,61890.13,0
0,32,27,1,0,3,0,18,3,38,26316.49,9290.0,0
0,28,82,1,2,2,3,6,0,65,52797.98,94931.79,0
1,28,82,1,2,0,4,14,0,70,84198.94,46430.03,1
1,17,54,1,0,4,2,13,0,24,54274.75,10792.2,0
0,15,70,1,1,4,3,0,3,58,67661.5,75532.07,0
1,22,71,1,1,4,1,0,0,69,59459.26,32423.99,0
0,11,5,1,0,3,2,11,0,31,88038.51,23104.97,0
0,22,32,1,1,2,3,16,1,47,52572.49,40739.22,0
1,8,102,1,0,1,1,4,3,45,22429.15,88270.49,1
0,4,93,1,1,0,4,19,3,42,28886.26,50899.17,0
1,25,21,1,2,0,1,2,2,22,34736.81,95593.35,0
1,6,112,1,2,2,0,8,1,55,90124.47,79823.98,1
0,20,62,1,1,4,5,1,3,63,60704.88,75815.89,0
1,11,41,1,1,4,0,1,0,68,57711.19,54444.76,0
0,12,120,1,1,1,0,0,0,38,72978.51,84278.64,0
1,7,123,1,2,4,3,0,0,57,5464.38,53728.05,0
1,27,86,1,1,2,5,18,3,20,57333.95,83084.19,0
1,13,114,1,2,0,1,3,2,69,26557.51,97290.59,0
0,3,42,1,2,3,2,9,1,51,5924.6,36077.11,0
0,32,44,1,2,3,1,0,3,57,42697.3,6683.34,0
0,33,73,1,0,1,2,3,1,20,80388.7,38660.27,0
1,33,8,1,2,4,2,1,0,52,92635.07,62575.54,0
1,4,39,1,1,0,5,9,3,27,50637.26,64163.75,0
1,14,10,1,1,1,0,11,2,57,97621.63,60902.5,0
1,28,131,1,1,3,1,15,3,49,36631.73,99215.84,0
1,14,10,1,1,1,4,3,0,35,30647.69,61714.03,0
1,19,128,1,2,1,1,7,1,49,86036.49,36145.34,0
0,0,19,1,1,2,3,15,3,34,21750.06,82559.22,0
1,28,117,1,0,3,4,15,3,47,88063.64,68762.78,0
0,28,82,1,0,0,1,12,1,44,71009.64,75986.64,0
1,15,70,1,1,2,2,17,0,60,39531.7,47081.12,0
0,2,126,1,2,1,5,15,2,67,29913.57,29703.98,0
1,2,53,1,1,0,1,0,3,59,6918.88,51214.69,0
0,22,142,1,0,0,1,8,2,53,91678.89,6649.96,0
1,26,56,1,1,2,3,8,0,64,87477.52,8957.78,0
0,10,135,1,1,0,0,13,0,35,28037.4,5066.51,0
1,5,21,1,2,4,4,1,3,68,93276.69,16340.4,1
1,19,63,1,1,3,2,6,0,43,41241.13,13068.97,0
0,24,66,1,1,0,2,1,3,19,76743.02,17651.12,0
1,2,97,1,2,2,5,11,0,42,10819.69,62605.82,0
1,8,141,1,0,4,2,1,2,51,16718.96,24193.83,0
1,26,4,1,0,3,2,4,1,40,97113.43,8121.5,0
0,25,7,1,0,2,0,15,3,34,17699.24,5431.06,0
1,18,96,1,0,1,1,5,1,37,91268.87,93985.88,1
0,0,109,1,0,4,1,0,2,55,20650.2,54982.93,0
1,2,126,1,0,1,1,9,2,66,74627.81,77934.72,0
1,21,20,1,0,4,3,1,2,31,31539.46,83670.51,0
0,10,125,1,2,4,1,13,3,68,22998.05,58134.23,0
0,23,12,1,2,1,1,17,1,26,26489.34,5952.17,0
1,26,56,1,1,3,1,1,3,52,63983.76,64504.19,0
1,25,7,1,0,4,1,13,3,62,33122.85,62076.72,0
0,2,97,1,0,4,4,0,3,56,84024.98,79130.43,0
1,24,83,1,0,1,4,16,3,53,56665.8,74909.6,0
0,24,66,1,0,0,1,18,1,67,70455.95,64254.95,0
0,27,38,1,2,0,4,14,2,56,7285.3,30177.53,0
1,7,123,1,1,4,4,1,1,48,7552.61,76397.53,0
1,11,47,1,1,0,4,11,0,52,63507.42,44863.02,0
1,26,56,1,0,2,2,11,3,37,57941.92,5028.26,0
1,0,31,1,0,3,4,14,1,62,80139.47,45696.62,0
1,27,99,1,2,1,2,4,1,46,93279.83,77051.57,0
0,33,35,1,2,1,2,18,0,45,96403.6,6889.56,0
1,3,42,1,1,4,5,13,1,43,28431.53,25415.82,0
0,27,38,1,0,3,0,17,1,70,42066.99,52266.32,0
0,9,87,1,2,3,2,14,0,18,64882.14,51782.2,0
0,2,144,1,1,0,2,13,2,37,33870.02,28355.25,0
1,5,21,1,0,4,4,1,1,52,98041.82,26967.97,0
0,5,21,1,0,3,5,9,1,36,18491.75,40789.73,0
1,14,49,1,1,0,5,8,1,22,40070.48,86663.32,0
0,27,38,1,1,4,4,0,1,42,80272.88,84682.33,0
0,25,21,1,0,4,0,1,2,26,75464.89,99226.48,0
1,6,17,1,1,2,4,19,3,29,37338.25,35941.12,0
1,3,61,1,0,0,1,0,0,64,97376.27,22201.25,0
1,8,105,1,1,4,2,13,3,67,73960.48,9177.72,1
0,7,26,1,2,4,0,1,3,62,94246.48,67440.68,0
1,2,126,1,1,2,5,15,2,18,45870.77,86968.07,0
0,21,3,1,1,1,0,14,3,31,75857.07,36949.39,0
1,26,59,1,0,1,5,17,0,27,57786.82,10741.22,0
0,15,130,1,1,1,1,11,0,18,83183.24,68616.01,0
1,25,21,1,2,3,0,6,3,24,70979.99,5011.78,1
0,14,49,1,1,3,3,0,1,70,10886.24,56687.02,0
1,8,36,1,1,4,0,1,0,64,28016.52,74463.17,0
1,3,121,1,0,3,2,1,2,51,45345.27,98722.42,0
1,27,38,1,2,2,4,14,0,69,41446.71,29406.81,0
0,16,68,1,0,2,4,9,3,63,86422.25,26582.18,0
1,25,57,1,2,3,4,3,2,50,86890.77,87381.27,0
1,12,78,1,0,2,2,11,1,68,38978.74,75907.69,0
0,6,17,1,1,3,5,8,3,45,5089.13,49267.26,0
0,32,44,1,0,4,4,13,2,38,23401.52,44890.96,0
1,17,52,1,0,1,2,2,1,44,18558.32,71246.24,0
1,19,128,1,1,1,0,14,3,26,25972.92,30746.17,0
0,29,69,1,1,0,1,11,0,65,62155.96,15302.63,0
0,2,53,1,2,2,2,18,0,49,90720.89,75197.62,0
1,27,38,1,1,4,5,0,1,33,28304.96,81899.53,0
1,19,63,1,2,1,3,9,0,32,27591.74,83378.34,0
1,19,51,1,1,3,1,18,1,55,18799.78,99476.53,0
0,2,126,1,2,2,5,12,2,50,56285.93,70670.8,0
1,32,27,1,1,4,4,0,0,51,73206.48,11390.17,0
0,6,112,1,0,3,0,3,3,33,80468.85,43715.19,0
1,3,61,1,2,4,0,13,1,64,42217.24,74355.73,0
1,5,21,1,2,2,2,5,2,64,97885.69,50508.76,0
1,14,94,1,0,4,2,13,1,42,16701.06,60042.4,0
0,16,68,1,0,2,1,16,2,52,27625.02,98204.94,0
1,10,113,1,2,2,5,0,2,50,23621.3,42944.47,0
1,24,66,1,0,0,3,17,1,55,7404.07,95590.58,0
1,25,7,1,2,4,5,13,2,23,7089.45,48257.68,0
0,3,121,1,0,2,2,13,0,66,39126.54,49624.34,0
1,11,5,1,2,3,5,14,1,66,61646.95,16006.45,0
0,16,68,1,1,1,1,4,0,68,31169.09,12222.2,0
0,27,86,1,0,1,2,2,0,49,64610.91,6693.24,0
1,33,35,1,0,0,1,13,1,59,78575.7,69657.74,0
0,19,63,1,0,3,0,15,1,21,5035.54,52286.21,0
0,3,42,1,1,2,0,5,2,21,5599.43,24018.37,0
1,13,46,1,1,4,3,0,3,63,66714.78,62760.5,0
0,33,73,1,2,2,0,0,3,70,93420.4,31888.23,0
0,7,33,1,2,4,4,13,1,31,52810.68,97854.93,0
0,22,32,1,1,4,5,13,0,47,81640.83,58070.92,0
1,22,90,1,2,0,4,7,3,19,38005.15,95599.43,0
0,15,76,1,2,3,3,1,2,22,51216.74,68500.56,0
1,13,114,1,1,1,1,13,3,64,412.66,45974.6,0
0,33,35,1,0,3,4,4,0,29,37112.61,43062.3,0
0,31,79,1,2,4,2,1,3,40,80282.43,40797.28,0
0,0,109,1,0,0,4,12,1,19,38442.36,59361.2,0
0,3,121,1,2,4,0,0,2,47,76531.53,61552.0,0
0,23,25,1,2,0,3,17,3,69,2008.14,42500.5,0
0,19,23,1,2,0,5,13,3,28,44815.74,24433.2,0
1,19,51,1,0,0,2,7,0,41,54767.56,26027.65,0
0,30,29,1,0,2,3,13,3,18,37528.55,89789.26,0
1,33,35,1,1,1,2,18,2,27,42896.67,71543.07,0
1,27,99,1,0,1,0,2,1,31,29364.52,23362.04,0
1,27,86,1,0,1,1,11,0,41,53249.43,33328.53,0
0,25,21,1,1,0,5,2,0,41,57906.46,27156.79,0
1,2,97,1,2,0,2,17,2,30,34281.7,69246.08,0
0,28,22,1,1,4,3,13,3,67,2749.25,78020.69,0
0,18,111,1,2,2,4,15,2,61,3825.97,90262.52,0
1,1,101,1,1,2,0,2,3,32,37670.85,71166.83,0
0,9,87,1,2,0,5,12,3,45,59289.87,8170.72,0
1,0,31,1,1,4,4,1,0,45,26778.0,57173.51,0
1,31,136,1,2,0,5,3,1,30,59240.03,57617.44,0
0,21,72,1,0,1,0,12,0,51,61577.26,61576.94,0
1,4,93,1,0,2,0,4,0,28,42573.0,21699.69,0
1,22,90,1,2,2,5,12,3,56,16595.2,76601.84,0
1,13,58,1,2,0,2,19,3,32,50391.98,13079.05,0
0,5,21,1,2,3,5,10,3,42,662.51,22339.0,0
0,30,133,1,1,3,5,11,3,39,79272.21,10535.46,0
1,17,54,1,2,4,1,13,3,52,71449.28,96246.77,0
0,7,26,1,1,0,3,19,3,24,73523.5,15050.24,0
1,7,26,1,2,1,5,18,2,50,14757.11,26565.82,0
1,30,29,1,0,0,3,15,2,63,29492.43,96102.39,0
1,21,20,1,1,2,3,2,3,20,76307.02,87716.0,0
0,32,44,1,1,4,3,13,0,18,14618.43,48129.52,0
0,15,127,1,0,0,0,1,3,56,81121.43,51159.47,0
0,32,27,1,2,3,3,16,1,57,48463.24,53532.9,0
1,30,0,1,2,1,3,3,0,39,67007.78,14917.98,0
1,24,143,1,1,1,2,0,3,29,5810.96,63185.69,0
0,0,31,1,1,0,2,5,2,54,64269.77,45243.36,0
1,29,140,1,1,0,2,17,1,60,87687.19,24660.4,0
0,30,133,1,0,0,3,1,0,41,84334.2,83409.1,0
1,8,36,1,2,1,0,5,2,52,32128.44,15079.77,0
0,3,42,1,2,2,3,10,0,39,24785.7,79709.31,0
1,6,55,1,2,0,1,14,2,18,54882.63,14986.27,0
1,22,71,1,0,1,1,17,0,66,44232.48,98611.57,0
1,6,55,1,2,2,3,5,0,38,88905.36,21144.35,0
1,26,56,1,0,1,4,6,3,20,97069.61,97470.67,0
0,0,19,1,2,3,3,7,0,36,81035.03,43660.31,0
1,20,132,1,2,2,0,4,1,53,34207.9,94183.55,0
0,28,117,1,1,1,1,17,2,62,41770.7,72645.92,0
0,14,49,1,2,3,3,4,1,45,59024.43,6885.15,1
0,25,21,1,1,0,3,4,3,43,66076.33,25904.82,0
1,2,144,1,1,3,1,13,3,65,55414.62,51350.25,0
1,13,28,1,0,3,2,12,3,54,78045.05,90858.62,1
0,12,120,1,0,0,2,7,1,45,64844.67,37171.14,0
0,33,48,1,2,1,2,16,0,25,28119.21,86058.52,0
1,33,122,1,0,2,1,6,1,25,18474.1,76128.69,0
1,23,16,1,1,1,2,4,1,41,75637.67,97922.65,0
0,25,80,1,2,1,1,10,2,48,18263.25,99002.59,0
1,29,69,1,1,3,1,13,3,66,36656.99,11282.34,0
0,31,1,1,2,0,2,13,1,32,990.46,8963.08,0
1,14,11,1,0,4,1,1,1,64,15656.3,95782.49,0
0,11,47,1,2,1,0,16,3,28,39042.93,91178.58,0
1,0,109,1,2,4,3,13,1,36,24735.96,21709.93,0
1,4,39,1,2,0,4,10,1,49,67834.56,50509.84,0
0,22,32,1,2,2,0,11,1,30,31343.03,57213.47,1
1,20,104,1,1,4,4,0,3,60,43119.84,32771.15,0
0,10,135,1,2,4,2,0,0,35,34859.38,32252.81,0
0,19,128,1,2,0,1,14,1,40,724.37,35169.51,0
1,1,139,1,2,3,3,10,1,52,17564.66,71871.88,0
0,29,69,1,0,2,5,16,3,22,59123.92,52640.12,0
0,28,131,1,2,4,4,0,3,55,76027.47,23736.55,0
0,24,83,1,1,2,3,7,3,63,97958.81,54598.56,0
1,5,21,1,0,1,5,3,3,32,9982.9,70362.95,0
0,4,13,1,1,4,2,1,0,19,51860.63,26731.73,0
0,30,133,1,0,3,3,12,3,19,50162.3,72466.57,0
1,24,110,1,2,3,5,10,3,70,60040.46,99983.35,0
0,16,68,1,2,0,4,6,3,65,35650.35,58768.06,0
0,0,19,1,0,3,5,0,3,64,81718.9,99532.34,0
1,19,51,1,0,0,2,10,0,25,38315.06,59346.55,0
0,22,32,1,0,3,3,1,2,44,24262.22,58684.91,0
0,32,27,1,1,1,0,0,2,53,63574.45,99043.7,0
1,6,34,1,1,4,2,0,2,58,57911.76,81804.68,0
1,12,64,1,2,4,1,13,3,30,81860.74,91683.14,0
0,30,133,1,2,1,1,17,1,26,61530.24,52835.13,0
0,31,79,1,2,0,0,6,1,24,2387.44,31953.13,1
0,19,63,1,2,3,4,4,0,32,32288.87,91715.89,0
1,27,86,1,1,2,0,15,1,27,59884.83,82166.94,0
1,32,115,1,0,4,5,13,0,42,16137.82,66535.78,0
1,20,62,1,2,4,1,0,3,43,94112.29,11809.28,0
0,25,7,1,1,4,0,1,1,54,26226.59,83037.79,1
0,6,34,1,0,0,3,7,3,52,7800.24,87294.82,1
0,0,31,1,1,1,2,7,1,42,31920.61,16477.89,0
0,32,98,1,1,3,5,3,1,34,94949.91,93422.83,0
0,27,99,1,0,3,5,12,3,27,63997.72,47641.54,0
0,6,17,1,0,3,1,15,1,56,48871.39,36669.95,0
1,1,138,1,2,1,0,7,3,60,69721.06,48315.71,0
1,33,122,1,2,0,4,15,2,70,43843.51,67457.23,0
0,16,68,1,1,1,4,11,3,62,25588.82,98279.29,0
1,22,71,1,1,2,4,3,0,37,3677.39,95537.74,1
1,4,39,1,0,2,4,16,3,25,92224.71,61365.0,0
0,9,88,1,1,0,4,1,0,21,36621.89,92756.64,0
0,18,100,1,2,1,3,12,3,60,84755.04,51466.57,0
0,20,62,1,2,0,5,16,0,41,37060.58,40584.89,0
0,11,41,1,1,4,5,13,2,52,45559.02,85068.3,0
1,25,107,1,0,0,5,6,2,40,49363.25,29093.76,0
1,31,79,1,0,1,5,15,2,38,51557.79,79235.98,0
1,21,72,1,1,1,4,2,2,42,11725.54,79741.93,0
1,13,18,1,0,0,1,11,2,70,18425.22,82016.38,0
0,7,123,1,1,4,3,0,1,66,24082.12,77111.62,0
0,33,48,1,2,1,2,8,1,26,49242.34,50669.2,0
1,25,57,1,1,1,4,1,3,60,65584.14,11718.75,0
0,28,82,1,0,3,1,3,3,34,16712.8,65221.41,0
1,32,115,1,1,2,5,3,3,33,76322.75,39626.25,1
0,8,36,1,2,3,4,7,0,22,67736.51,74629.94,0
0,22,142,1,2,1,2,16,2,63,30823.44,43600.54,0
0,31,1,1,0,4,1,13,2,32,50794.04,9642.62,0
0,6,34,1,2,2,0,18,2,28,60820.48,14152.54,0
0,32,115,1,0,3,3,16,3,61,54650.99,59670.81,0
0,6,74,1,0,1,2,2,3,26,59681.42,14950.13,0
1,17,43,1,2,1,2,7,3,67,49600.25,32042.22,0
0,28,117,1,2,0,3,3,0,37,78140.84,58775.02,0
0,1,101,1,0,1,3,2,0,28,4299.88,35358.62,0
0,22,142,1,0,3,0,19,0,54,41623.2,30402.68,0
1,9,88,1,2,0,3,5,3,47,90188.1,90747.85,0
1,4,92,1,2,2,0,1,0,26,54742.97,54373.14,0
0,26,59,1,2,0,0,8,1,70,17550.81,26224.06,0
1,33,35,1,1,3,5,2,0,54,63775.67,27561.7,1
1,29,67,1,1,1,1,6,0,50,76388.87,86506.75,0
1,9,87,1,1,4,4,0,3,32,30049.94,84244.54,0
1,10,14,1,2,0,1,2,0,49,8094.06,65412.96,0
0,31,79,1,1,1,5,17,3,43,28725.6,13369.98,0
0,6,55,1,0,0,1,4,3,21,74723.01,12898.09,0
1,17,43,1,0,0,0,14,2,31,50857.41,98321.37,0
1,2,97,1,0,2,2,15,2,30,37018.98,25282.62,0
0,14,85,1,2,2,4,4,3,51,84180.0,42330.33,0
0,25,107,1,0,4,4,1,2,31,21209.15,89503.19,0
1,31,65,1,0,4,0,13,0,18,29412.06,16828.41,0
0,21,3,1,0,1,2,16,2,28,12901.42,16342.57,0
1,5,21,1,2,2,1,17,2,48,9983.07,72659.61,0
1,18,9,1,2,2,0,2,0,25,7834.58,76368.78,0
0,33,48,1,1,3,1,3,3,28,58350.98,73390.53,0
1,33,48,1,1,1,0,10,0,64,8732.24,18938.34,0
